Home,Home Win %,Home Odds,Away,Away Win %,Away Odds
Atlanta Hawks,0.8737672,1.0872462,New York Knicks,0.1262328,7.5257773
Atlanta Hawks,0.18605721,5.1059566,Detroit Pistons,0.8139428,1.1671582
Atlanta Hawks,0.8250355,1.1514655,Charlotte Hornets,0.17496449,5.429673
Atlanta Hawks,0.90464044,1.050141,Brooklyn Nets,0.095359564,9.962294
Atlanta Hawks,0.96492577,0.9845317,Washington Wizards,0.035074234,27.08541
Atlanta Hawks,0.42479238,2.2363865,Minnesota Timberwolves,0.5752076,1.6515776
Atlanta Hawks,0.7636576,1.244013,New Orleans Pelicans,0.23634237,4.0195923
Atlanta Hawks,0.72032505,1.3188491,Utah Jazz,0.27967495,3.3968003
Atlanta Hawks,0.54736686,1.7355819,Sacramento Kings,0.45263314,2.09883
Atlanta Hawks,0.858425,1.1066779,Boston Celtics,0.14157498,6.710225
Atlanta Hawks,0.3292434,2.8854034,Oklahoma City Thunder,0.6707566,1.416311
Atlanta Hawks,0.29819474,3.1858375,Toronto Raptors,0.70180523,1.3536519
Atlanta Hawks,0.71720845,1.32458,Los Angeles Lakers,0.28279155,3.3593647
Atlanta Hawks,0.18655023,5.092462,San Antonio Spurs,0.81344974,1.1678656
Atlanta Hawks,0.46397147,2.0475397,Miami Heat,0.5360285,1.7722938
Atlanta Hawks,0.8703574,1.0915056,Philadelphia 76ers,0.1296426,7.3278375
Atlanta Hawks,0.87669045,1.0836208,Portland Trail Blazers,0.12330955,7.704188
Atlanta Hawks,0.47891325,1.9836578,Detroit Pistons,0.52108675,1.8231128
Atlanta Hawks,0.70830035,1.3412389,New York Knicks,0.29169965,3.2567747
Atlanta Hawks,0.3201007,2.967816,New York Knicks,0.67989933,1.3972657
Atlanta Hawks,0.5459488,1.7400899,Chicago Bulls,0.4540512,2.092275
Atlanta Hawks,0.8273267,1.1482767,Brooklyn Nets,0.17267329,5.5017195
Atlanta Hawks,0.8166952,1.1632247,Orlando Magic,0.18330479,5.182625
Atlanta Hawks,0.3387265,2.8046227,LA Clippers,0.6612735,1.4366219
Atlanta Hawks,0.46302953,2.051705,Dallas Mavericks,0.5369705,1.7691847
Atlanta Hawks,0.31429517,3.0226362,Indiana Pacers,0.6857048,1.3854357
Atlanta Hawks,0.7387572,1.2859435,Orlando Magic,0.2612428,3.6364636
Atlanta Hawks,0.7087005,1.3404818,Miami Heat,0.29129952,3.261248
Atlanta Hawks,0.4322312,2.197898,Milwaukee Bucks,0.5677688,1.6732162
Atlanta Hawks,0.6054952,1.5689636,Golden State Warriors,0.3945048,2.4080822
Atlanta Hawks,0.43337098,2.1921172,Chicago Bulls,0.56662905,1.6765819
Atlanta Hawks,0.71558225,1.3275902,Charlotte Hornets,0.28441775,3.3401573
Atlanta Hawks,0.61433524,1.546387,Memphis Grizzlies,0.38566476,2.4632792
Atlanta Hawks,0.8310769,1.1430951,Indiana Pacers,0.16892308,5.6238613
Atlanta Hawks,0.5440831,1.7460568,Denver Nuggets,0.45591688,2.083713
Atlanta Hawks,0.5816244,1.6333566,Houston Rockets,0.4183756,2.2706869
Atlanta Hawks,0.34801772,2.729746,Washington Wizards,0.6519823,1.4570947
Atlanta Hawks,0.5187524,1.8313168,Milwaukee Bucks,0.4812476,1.9740357
Atlanta Hawks,0.38605702,2.4607763,Cleveland Cavaliers,0.613943,1.547375
Atlanta Hawks,0.7691744,1.2350905,Phoenix Suns,0.2308256,4.115661
Atlanta Hawks,0.5666498,1.6765205,Toronto Raptors,0.4333502,2.1922224
Atlanta Hawks,0.56794196,1.6727061,Boston Celtics,0.43205804,2.1987786
Atlanta Hawks,0.5130344,1.8517277,Washington Wizards,0.4869656,1.9508564
Atlanta Hawks,0.9460822,1.0041411,Sacramento Kings,0.053917825,17.619404
Atlanta Hawks,0.5647281,1.6822256,Los Angeles Lakers,0.43527192,2.1825438
Atlanta Hawks,0.8635233,1.100144,Houston Rockets,0.1364767,6.960895
Atlanta Hawks,0.61719334,1.5392259,Chicago Bulls,0.38280666,2.4816704
Atlanta Hawks,0.90653265,1.047949,Philadelphia 76ers,0.093467355,10.163977
Atlanta Hawks,0.7206845,1.3181912,Milwaukee Bucks,0.27931547,3.401172
Atlanta Hawks,0.2381105,3.9897442,New Orleans Pelicans,0.7618895,1.2468998
Atlanta Hawks,0.06372744,14.907236,Detroit Pistons,0.93627256,1.0146618
Atlanta Hawks,0.06863666,13.841,Oklahoma City Thunder,0.93136334,1.0200101
Atlanta Hawks,0.090619616,10.483381,Miami Heat,0.9093804,1.0446674
Atlanta Hawks,0.24474178,3.8816419,Orlando Magic,0.7552582,1.257848
Atlanta Hawks,0.8441601,1.125379,Charlotte Hornets,0.15583992,6.095999
Atlanta Hawks,0.7114079,1.3353802,Minnesota Timberwolves,0.2885921,3.2918434
Atlanta Hawks,0.3060849,3.103714,New York Knicks,0.6939151,1.3690435
Atlanta Hawks,0.60448706,1.5715803,Detroit Pistons,0.39551294,2.4019442
Atlanta Hawks,0.10536861,9.015968,San Antonio Spurs,0.8946314,1.0618898
Atlanta Hawks,0.8788429,1.0809668,Boston Celtics,0.12115711,7.8410587
Atlanta Hawks,0.68820655,1.3803996,Milwaukee Bucks,0.31179345,3.0468888
Atlanta Hawks,0.33753172,2.8145504,Chicago Bulls,0.6624683,1.4340308
Atlanta Hawks,0.78439915,1.211118,Philadelphia 76ers,0.21560085,4.4062905
Atlanta Hawks,0.15526457,6.1185884,LA Clippers,0.84473544,1.1246125
Atlanta Hawks,0.16323978,5.81966,Washington Wizards,0.8367602,1.1353313
Atlanta Hawks,0.49977896,1.9008403,New York Knicks,0.500221,1.8991605
Atlanta Hawks,0.8593353,1.1055056,Orlando Magic,0.1406647,6.7536488
